Unique ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
ID_5036,Reservoir,53 Fordham Rd,3,h,685000,S,Nelson,03-12-2016,11.2,3073,3,1,1,1262,85,1955,Darebin,-37.7139,145.0215,Northern Metropolitan,21650
ID_5037,Reservoir,1/72 Purinuan Rd,3,t,620000,S,RW,03-12-2016,11.2,3073,3,2,2,207,,2006,Darebin,-37.7086,145.0251,Northern Metropolitan,21650
ID_5038,Reservoir,10 Ryan St,3,h,620000,PI,Barry,03-12-2016,11.2,3073,3,1,2,762,,,Darebin,-37.7021,144.9985,Northern Metropolitan,21650
ID_5039,Reservoir,19 Wilkinson St,3,h,1025000,S,hockingstuart,03-12-2016,11.2,3073,3,2,2,676,272,1950,Darebin,-37.7262,145.0177,Northern Metropolitan,21650
ID_5040,Reservoir,2/16 Cheddar Rd,2,t,490000,S,Nelson,04-03-2017,11.2,3073,2,1,1,91,84,2014,Darebin,-37.713,145.0108,Northern Metropolitan,21650
ID_5041,Reservoir,686 High St,3,h,805000,S,Barry,04-03-2017,11.2,3073,3,1,2,227,118,1930,Darebin,-37.7286,145.0059,Northern Metropolitan,21650
ID_5042,Reservoir,40 Hughes Pde,4,h,770000,S,Love,04-03-2017,11.2,3073,4,1,2,855,,,Darebin,-37.6997,145.0043,Northern Metropolitan,21650
ID_5043,Reservoir,2/16 Odowd St,3,u,645000,S,Nelson,04-03-2017,11.2,3073,3,1,2,280,,2002,Darebin,-37.7183,145.0164,Northern Metropolitan,21650
ID_5044,Reservoir,31 Powell St,3,h,1005000,S,Harcourts,04-03-2017,11.2,3073,3,2,4,466,467,1930,Darebin,-37.7266,145.0004,Northern Metropolitan,21650
ID_5045,Reservoir,5 Queen St,2,h,931000,S,Barry,04-03-2017,11.2,3073,2,1,1,487,,,Darebin,-37.7279,145.0136,Northern Metropolitan,21650
ID_5046,Reservoir,15 Rodman St,2,h,810000,S,Barry,04-03-2017,11.2,3073,2,1,2,950,,,Darebin,-37.702,145.0071,Northern Metropolitan,21650
ID_5047,Reservoir,17 Odowd St,2,h,535000,S,Ray,04-06-2016,11.2,3073,2,1,1,234,92,2014,Darebin,-37.7182,145.0161,Northern Metropolitan,21650
ID_5048,Reservoir,3 Xavier Gr,3,h,920000,S,Nelson,04-06-2016,11.2,3073,3,2,2,623,,,Darebin,-37.7276,145.0165,Northern Metropolitan,21650
ID_5049,Reservoir,57 Barry St,3,h,800000,S,Barry,06-08-2016,11.2,3073,3,1,5,4679,170,1975,Darebin,-37.7093,145.0012,Northern Metropolitan,21650
ID_5050,Reservoir,29 Dredge St,3,h,510000,PI,Barry,06-08-2016,11.2,3073,3,1,2,543,135,1965,Darebin,-37.6946,144.9962,Northern Metropolitan,21650
ID_5051,Reservoir,86 Hickford St,3,h,651000,SP,Ray,06-08-2016,11.2,3073,3,2,3,649,114,1950,Darebin,-37.705,145.0216,Northern Metropolitan,21650
ID_5052,Reservoir,10 Zinnia St,3,h,502500,S,Ray,06-08-2016,11.2,3073,2,1,2,491,,,Darebin,-37.7152,144.9823,Northern Metropolitan,21650
ID_5053,Reservoir,197 Albert St,2,h,365000,PI,Barry,07-05-2016,11.2,3073,2,1,1,360,83,1960,Darebin,-37.7273,145.0254,Northern Metropolitan,21650
ID_5054,Reservoir,3/38 Barton St,2,u,405000,S,Barry,07-05-2016,11.2,3073,2,1,1,171,94,2009,Darebin,-37.711,145.0027,Northern Metropolitan,21650
ID_5055,Reservoir,40b Drysdale St,3,t,620500,S,Nelson,07-05-2016,11.2,3073,3,2,1,158,117,2011,Darebin,-37.7293,145.0216,Northern Metropolitan,21650
ID_5056,Reservoir,28 Gloucester St,3,h,730000,S,Nelson,07-05-2016,11.2,3073,2,1,1,546,,,Darebin,-37.721,144.9967,Northern Metropolitan,21650
ID_5057,Reservoir,1/40 Godley St,1,h,260000,PI,hockingstuart,07-05-2016,11.2,3073,1,1,1,141,80,2000,Darebin,-37.7025,144.9887,Northern Metropolitan,21650
ID_5058,Reservoir,16 Kinsale St,3,h,665000,S,Nelson,07-05-2016,11.2,3073,3,1,4,503,,,Darebin,-37.7226,144.9953,Northern Metropolitan,21650
ID_5059,Reservoir,1/1 Leamington St,3,h,625000,PI,Barry,07-05-2016,11.2,3073,3,2,1,267,186,2003,Darebin,-37.7132,145.0075,Northern Metropolitan,21650
ID_5060,Reservoir,4/134 McMahon Rd,2,u,357500,S,Ray,07-05-2016,11.2,3073,2,1,1,129,,,Darebin,-37.7099,145.0131,Northern Metropolitan,21650
ID_5061,Reservoir,4/1 Ashley St,2,u,427500,S,Love,07-11-2016,11.2,3073,2,1,1,146,84,1980,Darebin,-37.719,145.0014,Northern Metropolitan,21650
ID_5062,Reservoir,5 Bluebell Pl,4,h,851000,S,hockingstuart,07-11-2016,11.2,3073,4,2,2,581,244,2006,Darebin,-37.6926,144.9861,Northern Metropolitan,21650
ID_5063,Reservoir,41 Cameron St,3,h,998000,S,Nelson,07-11-2016,11.2,3073,3,2,3,479,153,1950,Darebin,-37.7271,144.9968,Northern Metropolitan,21650
ID_5064,Reservoir,39 Kinsale St,4,h,1030000,S,McGrath,07-11-2016,11.2,3073,4,2,3,630,190,1935,Darebin,-37.721,144.9952,Northern Metropolitan,21650
ID_5065,Reservoir,1/33 McComas St,2,h,498000,S,Barry,07-11-2016,11.2,3073,2,1,3,310,,,Darebin,-37.7288,145.0224,Northern Metropolitan,21650
ID_5066,Reservoir,1/40 McComas St,2,u,410000,S,Love,07-11-2016,11.2,3073,2,1,1,180,61,2004,Darebin,-37.7283,145.0207,Northern Metropolitan,21650
ID_5067,Reservoir,3/36 Myrtle Gr,2,u,450000,S,Nelson,07-11-2016,11.2,3073,2,1,1,95,,,Darebin,-37.7283,144.9991,Northern Metropolitan,21650
ID_5068,Reservoir,4/7 Oconnor St,1,u,341000,PI,Ray,07-11-2016,11.2,3073,1,1,1,125,,,Darebin,-37.711,145.0052,Northern Metropolitan,21650
ID_5069,Reservoir,14/696 Plenty Rd,2,u,270000,VB,hockingstuart,07-11-2016,11.2,3073,2,1,1,0,,,Darebin,-37.7304,145.0158,Northern Metropolitan,21650
ID_5070,Reservoir,69 Powell St,3,h,900000,S,hockingstuart,07-11-2016,11.2,3073,3,2,2,634,,,Darebin,-37.7262,144.997,Northern Metropolitan,21650
ID_5071,Reservoir,1/3 Boldrewood Pde,3,h,500000,PI,Love,08-10-2016,11.2,3073,3,1,1,320,,,Darebin,-37.7248,145.023,Northern Metropolitan,21650
ID_5072,Reservoir,13 Crawley St,4,h,1015000,S,Barry,08-10-2016,11.2,3073,4,1,1,518,135,1920,Darebin,-37.726,145.0044,Northern Metropolitan,21650
ID_5073,Reservoir,193 Edwardes St,3,h,915000,S,Ray,08-10-2016,11.2,3073,3,3,2,618,153,1960,Darebin,-37.7154,144.9962,Northern Metropolitan,21650
ID_5074,Reservoir,66 Elinda Pl,2,h,380000,S,Alexkarbon,08-10-2016,11.2,3073,2,1,1,159,,1990,Darebin,-37.6998,145.0248,Northern Metropolitan,21650
ID_5075,Reservoir,1a Fordham Rd,2,u,468000,S,Ray,08-10-2016,11.2,3073,3,2,2,234,,,Darebin,-37.7172,145.016,Northern Metropolitan,21650
ID_5076,Reservoir,15 George St,3,h,800000,S,Barry,08-10-2016,11.2,3073,3,1,2,570,,1950,Darebin,-37.718,144.9999,Northern Metropolitan,21650
ID_5077,Reservoir,4/60 Henty St,2,u,380000,S,Nelson,08-10-2016,11.2,3073,2,1,1,149,70,1980,Darebin,-37.7177,144.9917,Northern Metropolitan,21650
ID_5078,Reservoir,91 Henty St,3,h,600000,S,Nelson,08-10-2016,11.2,3073,3,1,1,370,,,Darebin,-37.719,144.9971,Northern Metropolitan,21650
ID_5079,Reservoir,6/137 Hickford St,3,t,530000,PI,Nelson,08-10-2016,11.2,3073,3,2,1,229,130,2008,Darebin,-37.7036,145.0145,Northern Metropolitan,21650
ID_5080,Reservoir,3/14 MacK St,3,t,592000,S,Ray,08-10-2016,11.2,3073,3,1,1,270,160,2016,Darebin,-37.702,145.0148,Northern Metropolitan,21650
ID_5081,Reservoir,11a Oconnor St,2,h,611000,S,Barry,08-10-2016,11.2,3073,2,1,2,379,,,Darebin,-37.7108,145.0048,Northern Metropolitan,21650
ID_5082,Reservoir,2/102 Rathcown Rd,2,u,440000,SP,Ray,08-10-2016,11.2,3073,2,1,2,132,83,1980,Darebin,-37.709,145.0219,Northern Metropolitan,21650
ID_5083,Reservoir,3 Colthur St,3,h,650000,SP,Nelson,10-09-2016,11.2,3073,3,1,3,620,114,1960,Darebin,-37.7099,144.9938,Northern Metropolitan,21650
ID_5084,Reservoir,6/13 Fyfe St,2,t,416000,S,Ray,10-09-2016,11.2,3073,2,1,1,159,70,2000,Darebin,-37.7059,145.0115,Northern Metropolitan,21650
ID_5085,Reservoir,15 Glenvale Rd,3,h,610000,VB,Barry,10-09-2016,11.2,3073,3,1,2,492,,,Darebin,-37.7205,144.9872,Northern Metropolitan,21650
ID_5086,Reservoir,43 Gloucester St,3,h,890000,S,Barry,10-09-2016,11.2,3073,3,2,2,634,,,Darebin,-37.7199,144.9965,Northern Metropolitan,21650
ID_5087,Reservoir,6/833 High St,3,u,301000,SP,Barry,10-09-2016,11.2,3073,3,1,1,0,63,1970,Darebin,-37.7272,145.0057,Northern Metropolitan,21650
ID_5088,Reservoir,43 Kingsley Rd,3,h,865000,S,Nelson,10-09-2016,11.2,3073,2,1,3,560,110,1950,Darebin,-37.721,144.9885,Northern Metropolitan,21650
ID_5089,Reservoir,3/16 McComas St,2,u,436000,S,Barry,10-09-2016,11.2,3073,2,1,1,140,,2011,Darebin,-37.7285,145.0242,Northern Metropolitan,21650
ID_5090,Reservoir,104 Royal Pde,4,h,650000,PI,Ray,10-09-2016,11.2,3073,4,1,2,650,,1965,Darebin,-37.7126,145.015,Northern Metropolitan,21650
ID_5091,Reservoir,7/47 Storey Rd,2,u,432000,S,Love,10-09-2016,11.2,3073,2,1,1,137,,,Darebin,-37.7241,145.0114,Northern Metropolitan,21650
ID_5092,Reservoir,96 Whitelaw St,3,h,650000,PI,Ray,10-09-2016,11.2,3073,3,1,1,700,98,1950,Darebin,-37.7125,145.022,Northern Metropolitan,21650
ID_5093,Reservoir,65 Barry St,2,h,836000,S,Love,10-12-2016,11.2,3073,2,1,3,821,,,Darebin,-37.7093,145.0006,Northern Metropolitan,21650
ID_5094,Reservoir,3/66 Darebin Bvd,2,u,401000,S,Darren,10-12-2016,11.2,3073,2,1,1,184,77,1965,Darebin,-37.7043,145.0277,Northern Metropolitan,21650
ID_5095,Reservoir,34 Drysdale St,2,h,635000,PI,Barry,10-12-2016,11.2,3073,2,1,1,608,,,Darebin,-37.7293,145.0224,Northern Metropolitan,21650
ID_5096,Reservoir,1/35 George St,2,u,491000,S,Love,10-12-2016,11.2,3073,2,1,1,168,93,1970,Darebin,-37.7167,145.0001,Northern Metropolitan,21650
ID_5097,Reservoir,5/2 Griffiths St,2,u,420000,S,Harcourts,10-12-2016,11.2,3073,2,1,0,207,,,Darebin,-37.7145,144.9962,Northern Metropolitan,21650
ID_5098,Reservoir,3 Hillcroft St,3,h,810000,SP,Nelson,10-12-2016,11.2,3073,3,1,2,564,558,1960,Darebin,-37.7196,144.9899,Northern Metropolitan,21650
ID_5099,Reservoir,9 Howard St,3,h,780000,S,Love,10-12-2016,11.2,3073,3,1,2,457,,,Darebin,-37.7199,145.0155,Northern Metropolitan,21650
ID_5100,Reservoir,2/66 Pine St,2,u,520000,S,Love,10-12-2016,11.2,3073,2,1,1,135,,1980,Darebin,-37.7181,144.9985,Northern Metropolitan,21650
ID_5101,Reservoir,23 Tovey St,3,h,660000,PI,Barry,10-12-2016,11.2,3073,3,1,1,754,,,Darebin,-37.7009,144.999,Northern Metropolitan,21650
ID_5102,Reservoir,2/953 High St,2,h,555000,S,Nelson,11-02-2017,11.2,3073,2,1,2,229,92,1970,Darebin,-37.71,145.0082,Northern Metropolitan,21650
ID_5103,Reservoir,2/89 Purinuan Rd,2,t,350000,S,Nelson,11-02-2017,11.2,3073,2,1,1,0,72,2016,Darebin,-37.7091,145.0255,Northern Metropolitan,21650
ID_5104,Reservoir,2/116 Summerhill Rd,3,h,540000,PI,Ray,11-02-2017,11.2,3073,3,2,2,215,146,2003,Darebin,-37.7257,145.0243,Northern Metropolitan,21650
ID_5105,Reservoir,1/5 Box St,3,t,678000,S,RW,11-03-2017,11.2,3073,3,2,1,230,,2009,Darebin,-37.7077,145.0211,Northern Metropolitan,21650
ID_5106,Reservoir,146 North Rd,3,h,812000,S,Ray,12-06-2016,11.2,3073,3,1,2,696,,1950,Darebin,-37.7223,145.0126,Northern Metropolitan,21650
ID_5107,Reservoir,31 Rathcown Rd,3,h,682000,SP,Barry,12-06-2016,11.2,3073,3,1,1,750,103,1970,Darebin,-37.7107,145.0317,Northern Metropolitan,21650
ID_5108,Reservoir,2/33 Ashley St,2,t,380000,PI,Barry,12-11-2016,11.2,3073,2,1,1,83,85,2010,Darebin,-37.7171,145.0019,Northern Metropolitan,21650
ID_5109,Reservoir,3/18 Bedford St,1,u,350000,SP,Harcourts,12-11-2016,11.2,3073,1,1,2,96,45,2009,Darebin,-37.7175,145.0081,Northern Metropolitan,21650
ID_5110,Reservoir,8 Bedwell St,4,h,750000,PI,Ray,12-11-2016,11.2,3073,4,2,4,820,197,1965,Darebin,-37.6945,144.992,Northern Metropolitan,21650
ID_5111,Reservoir,3/41 Fordham Rd,2,t,495000,S,Nelson,12-11-2016,11.2,3073,2,1,1,96,73,2013,Darebin,-37.7139,145.0198,Northern Metropolitan,21650
ID_5112,Reservoir,18 Frankston St,2,h,644000,S,Barry,12-11-2016,11.2,3073,2,1,2,455,,1940,Darebin,-37.7246,144.9995,Northern Metropolitan,21650
ID_5113,Reservoir,30 Godley St,4,h,895500,S,Barry,12-11-2016,11.2,3073,4,2,4,864,,,Darebin,-37.7034,144.9886,Northern Metropolitan,21650
ID_5114,Reservoir,1/65 Keon Pde,3,u,500000,S,Ray,12-11-2016,11.2,3073,3,1,1,359,109,1960,Darebin,-37.6957,145.0161,Northern Metropolitan,21650
ID_5115,Reservoir,24 Livingstone St,3,h,940000,S,Nelson,12-11-2016,11.2,3073,3,1,2,756,,,Darebin,-37.7249,144.9854,Northern Metropolitan,21650
ID_5116,Reservoir,97 North Rd,2,h,755000,S,Nelson,12-11-2016,11.2,3073,2,1,2,0,,,Darebin,-37.7231,145.0168,Northern Metropolitan,21650
ID_5117,Reservoir,3/68 Northernhay St,2,t,568000,S,Ray,12-11-2016,11.2,3073,2,1,1,120,,,Darebin,-37.7239,145.0083,Northern Metropolitan,21650
ID_5118,Reservoir,4/62 St Vigeons Rd,2,u,350000,PI,Barry,12-11-2016,11.2,3073,2,1,1,102,67,1970,Darebin,-37.7064,145.0264,Northern Metropolitan,21650
ID_5119,Reservoir,3/14 Aberdeen St,2,u,452000,S,Nelson,13-08-2016,11.2,3073,2,1,1,0,,,Darebin,-37.703,145.0201,Northern Metropolitan,21650
ID_5120,Reservoir,9/99 Barton St,2,u,335000,SP,Love,13-08-2016,11.2,3073,2,1,1,0,54,2012,Darebin,-37.7112,144.9989,Northern Metropolitan,21650
ID_5121,Reservoir,7 Caddy Ct,3,h,585000,S,Barry,13-08-2016,11.2,3073,3,1,3,620,,,Darebin,-37.7293,145.032,Northern Metropolitan,21650
ID_5122,Reservoir,2/7 Mattea Ct,2,u,360000,PI,Barry,13-08-2016,11.2,3073,2,1,1,139,,,Darebin,-37.7327,145.0347,Northern Metropolitan,21650
ID_5123,Reservoir,3/7 Mattea Ct,2,u,380000,PI,Barry,13-08-2016,11.2,3073,2,1,1,220,,2011,Darebin,-37.7327,145.0347,Northern Metropolitan,21650
ID_5124,Reservoir,12 Nisbett St,3,h,546000,S,Barry,13-08-2016,11.2,3073,3,1,2,592,84,1960,Darebin,-37.728,145.0352,Northern Metropolitan,21650
ID_5125,Reservoir,1/73 Purinuan Rd,3,u,400000,PI,Ray,13-08-2016,11.2,3073,3,1,1,172,97,1970,Darebin,-37.7092,145.0274,Northern Metropolitan,21650
ID_5126,Reservoir,249 Spring St,4,h,1700000,S,Barry,13-08-2016,11.2,3073,4,2,4,601,,,Darebin,-37.7176,145.0058,Northern Metropolitan,21650
ID_5127,Reservoir,28 Black St,3,h,592500,S,Ray,14-05-2016,11.2,3073,3,2,1,215,,,Darebin,-37.7094,145.0204,Northern Metropolitan,21650
ID_5128,Reservoir,60 Powell St,3,h,830000,S,Ray,14-05-2016,11.2,3073,1,1,1,509,,1928,Darebin,-37.7261,144.9983,Northern Metropolitan,21650
ID_5129,Reservoir,3/94 Purinuan Rd,2,u,360000,S,Stockdale,14-05-2016,11.2,3073,2,1,1,132,65,2010,Darebin,-37.708,145.0223,Northern Metropolitan,21650
ID_5130,Reservoir,83 Royal Pde,3,h,655000,PI,Love,14-05-2016,11.2,3073,2,1,1,644,,,Darebin,-37.713,145.0137,Northern Metropolitan,21650
ID_5131,Reservoir,1/104 Cheddar Rd,3,h,410000,S,hockingstuart,15-10-2016,11.2,3073,3,1,1,250,105,1960,Darebin,-37.6974,145.0213,Northern Metropolitan,21650
ID_5132,Reservoir,115 Cheddar Rd,2,h,836000,SP,Ray,15-10-2016,11.2,3073,2,1,1,931,121,1970,Darebin,-37.7033,145.0169,Northern Metropolitan,21650
ID_5133,Reservoir,13 Clements Gr,2,h,635000,SP,Ray,15-10-2016,11.2,3073,2,2,2,654,,,Darebin,-37.7134,145.0235,Northern Metropolitan,21650
ID_5134,Reservoir,117 Darebin Bvd,4,h,811000,S,McGrath,15-10-2016,11.2,3073,4,2,3,525,525,,Darebin,-37.7029,145.0324,Northern Metropolitan,21650
ID_5135,Reservoir,24 Epstein St,2,h,650000,PI,Barry,15-10-2016,11.2,3073,2,1,1,750,,,Darebin,-37.7092,144.9933,Northern Metropolitan,21650
ID_5136,Reservoir,16 North Rd,3,h,765000,S,Nelson,15-10-2016,11.2,3073,3,1,2,551,,,Darebin,-37.7214,145.0241,Northern Metropolitan,21650
ID_5137,Reservoir,2/102 Rathcown Rd,2,u,440000,SP,Ray,15-10-2016,11.2,3073,2,1,2,132,83,1980,Darebin,-37.709,145.0219,Northern Metropolitan,21650
ID_5138,Reservoir,61 Southernhay St,3,h,715000,SP,hockingstuart,15-10-2016,11.2,3073,3,2,2,251,,,Darebin,-37.7255,145.0088,Northern Metropolitan,21650
ID_5139,Reservoir,9 Ayr St,4,h,670000,SP,Ray,16-04-2016,11.2,3073,4,2,2,578,,,Darebin,-37.7064,145.0321,Northern Metropolitan,21650
ID_5140,Reservoir,1/18 Duffy St,2,u,376000,S,Ray,16-04-2016,11.2,3073,2,1,1,104,77,1970,Darebin,-37.7104,145.0076,Northern Metropolitan,21650
ID_5141,Reservoir,2/963 High St,2,u,323000,S,Nelson,16-04-2016,11.2,3073,2,1,1,0,65,1960,Darebin,-37.7093,145.0084,Northern Metropolitan,21650
ID_5142,Reservoir,119 Hughes Pde,3,h,680000,S,Ray,16-04-2016,11.2,3073,3,1,4,527,146,1965,Darebin,-37.6983,144.9941,Northern Metropolitan,21650
ID_5143,Reservoir,2/27 Kenilworth St,2,t,530000,S,Nelson,16-04-2016,11.2,3073,2,1,1,0,106,2007,Darebin,-37.7141,145.0047,Northern Metropolitan,21650
ID_5144,Reservoir,39 Mason St,4,h,786000,S,Nelson,16-04-2016,11.2,3073,4,3,1,595,174,2013,Darebin,-37.7283,145.0072,Northern Metropolitan,21650
ID_5145,Reservoir,4/7 Pershing St,2,u,390000,VB,Nelson,16-04-2016,11.2,3073,2,1,1,122,74,1980,Darebin,-37.7261,144.9961,Northern Metropolitan,21650
ID_5146,Reservoir,8 Willoughby St,3,h,650000,S,hockingstuart,16-04-2016,11.2,3073,3,1,2,468,92,1960,Darebin,-37.7184,144.9962,Northern Metropolitan,21650
ID_5147,Reservoir,5 Zinnia St,3,h,540000,S,Nelson,16-04-2016,11.2,3073,3,1,2,496,,,Darebin,-37.7156,144.9825,Northern Metropolitan,21650
ID_5148,Reservoir,43 Barry St,3,h,685000,S,Love,16-07-2016,11.2,3073,3,1,1,497,,,Darebin,-37.7096,145.0036,Northern Metropolitan,21650
ID_5149,Reservoir,2 Carrington Rd,3,h,800000,SP,Fletchers,16-07-2016,11.2,3073,3,2,3,574,159,1955,Darebin,-37.722,144.9922,Northern Metropolitan,21650
ID_5150,Reservoir,4 Dennis St,3,h,830000,S,Stockdale,16-07-2016,11.2,3073,3,1,2,671,,,Darebin,-37.7187,145.0127,Northern Metropolitan,21650
ID_5151,Reservoir,2/14 Drysdale St,2,u,330000,PI,Ray,16-07-2016,11.2,3073,2,1,1,90,64,1970,Darebin,-37.7295,145.0243,Northern Metropolitan,21650
ID_5152,Reservoir,12 Ida Ct,3,h,539000,S,Nelson,16-07-2016,11.2,3073,3,1,1,474,114,1960,Darebin,-37.7086,144.9919,Northern Metropolitan,21650
ID_5153,Reservoir,79 Darebin Bvd,3,h,622500,S,Ray,17-09-2016,11.2,3073,3,1,1,456,94,1960,Darebin,-37.7038,145.0281,Northern Metropolitan,21650
ID_5154,Reservoir,89 Darebin Bvd,4,h,767500,S,Barry,17-09-2016,11.2,3073,3,2,2,834,129,2017,Darebin,-37.704,145.0299,Northern Metropolitan,21650
ID_5155,Reservoir,15 Down St,3,h,780000,PI,hockingstuart,17-09-2016,11.2,3073,3,1,2,464,125,1920,Darebin,-37.7245,145.004,Northern Metropolitan,21650
ID_5156,Reservoir,18 Elizabeth Ct,3,h,668000,S,Barry,17-09-2016,11.2,3073,3,2,1,618,149,1965,Darebin,-37.6989,145.0212,Northern Metropolitan,21650
ID_5157,Reservoir,53 Northernhay St,4,h,1215000,S,Nelson,17-09-2016,11.2,3073,4,2,4,748,,,Darebin,-37.7247,145.0096,Northern Metropolitan,21650
ID_5158,Reservoir,5 Birdwood St,3,h,1120000,S,Nelson,18-03-2017,11.2,3073,3,1,2,744,,,Darebin,-37.7285,144.9961,Northern Metropolitan,21650
ID_5159,Reservoir,1/26 Chaleyer St,3,u,470000,S,Ray,18-03-2017,11.2,3073,3,1,2,159,97,1970,Darebin,-37.7277,145.0248,Northern Metropolitan,21650
ID_5160,Reservoir,75 Cheddar Rd,3,h,800000,PI,Stockdale,18-03-2017,11.2,3073,3,1,1,858,,,Darebin,-37.7075,145.0136,Northern Metropolitan,21650
ID_5161,Reservoir,192 Edwardes St,2,h,1700000,PI,Barry,18-03-2017,11.2,3073,2,1,6,1041,,,Darebin,-37.7152,144.997,Northern Metropolitan,21650
ID_5162,Reservoir,4 Hickford St,3,h,655000,S,Love,18-03-2017,11.2,3073,3,2,2,456,137,1970,Darebin,-37.7061,145.0308,Northern Metropolitan,21650
ID_5163,Reservoir,12 Kinkora Rd,3,h,885000,S,hockingstuart,18-03-2017,11.2,3073,3,1,2,518,,,Darebin,-37.7303,145.0171,Northern Metropolitan,21650
ID_5164,Reservoir,28A McMahon Rd,2,h,510000,S,Barry,18-03-2017,11.2,3073,2,1,2,268,,,Darebin,-37.7113,145.0224,Northern Metropolitan,21650
ID_5165,Reservoir,1/12 Merino St,2,u,440000,SP,Love,18-03-2017,11.2,3073,2,1,1,183,93,1980,Darebin,-37.7078,145.033,Northern Metropolitan,21650
ID_5166,Reservoir,12 Borrie St,3,h,703000,S,Nelson,18-06-2016,11.2,3073,3,2,1,597,120,1960,Darebin,-37.7066,145.0203,Northern Metropolitan,21650
ID_5167,Reservoir,1/5 Daventry St,2,u,424000,S,Barry,18-06-2016,11.2,3073,2,1,1,141,81,1980,Darebin,-37.7149,145.0009,Northern Metropolitan,21650
ID_5168,Reservoir,11 Elsey Rd,4,h,750000,S,Love,18-06-2016,11.2,3073,4,1,2,747,,,Darebin,-37.7054,145.0137,Northern Metropolitan,21650
ID_5169,Reservoir,25 Florence Cl,3,h,613000,S,Nelson,18-06-2016,11.2,3073,3,1,2,745,149,1985,Darebin,-37.7007,144.9815,Northern Metropolitan,21650
ID_5170,Reservoir,6 McShane St,3,h,779000,S,Barry,18-06-2016,11.2,3073,3,1,2,945,,,Darebin,-37.7027,145.0001,Northern Metropolitan,21650
ID_5171,Reservoir,1 Nisbett St,2,t,425000,S,Stockdale,18-06-2016,11.2,3073,2,1,1,145,100,,Darebin,-37.7284,145.0361,Northern Metropolitan,21650
ID_5172,Reservoir,85 Radford Rd,5,h,791000,S,Ray,18-06-2016,11.2,3073,4,3,1,961,,,Darebin,-37.7024,144.984,Northern Metropolitan,21650
ID_5173,Reservoir,3 Sheargold Ct,3,h,475000,S,Nelson,18-06-2016,11.2,3073,3,1,1,535,133,1970,Darebin,-37.692,144.9781,Northern Metropolitan,21650
ID_5174,Reservoir,50 Gloucester St,3,h,950000,S,RW,19-11-2016,11.2,3073,3,2,2,565,120,1920,Darebin,-37.7196,144.997,Northern Metropolitan,21650
ID_5175,Reservoir,3/141 Hickford St,2,u,352000,S,Stockdale,19-11-2016,11.2,3073,2,1,1,0,,1970,Darebin,-37.703,145.014,Northern Metropolitan,21650
ID_5176,Reservoir,24 Ludeman Ct,4,h,730000,PI,Barry,19-11-2016,11.2,3073,4,1,2,770,152,1970,Darebin,-37.6981,144.9989,Northern Metropolitan,21650
ID_5177,Reservoir,140 Purinuan Rd,2,h,791000,S,Barry,19-11-2016,11.2,3073,2,1,3,720,,,Darebin,-37.7076,145.017,Northern Metropolitan,21650
ID_5178,Reservoir,6 Rodman St,3,h,905000,S,Barry,19-11-2016,11.2,3073,3,1,2,950,121,1960,Darebin,-37.7022,145.0078,Northern Metropolitan,21650
ID_5179,Reservoir,2/152 St Vigeons Rd,2,u,480000,S,Ray,19-11-2016,11.2,3073,2,2,1,145,145,2010,Darebin,-37.7053,145.0173,Northern Metropolitan,21650
ID_5180,Reservoir,13 Whitby St,3,h,767000,S,hockingstuart,19-11-2016,11.2,3073,3,1,2,561,96,1950,Darebin,-37.7098,145.0031,Northern Metropolitan,21650
ID_5181,Reservoir,26 York St,3,h,871000,S,Nelson,19-11-2016,11.2,3073,3,1,3,614,,,Darebin,-37.7276,144.989,Northern Metropolitan,21650
ID_5182,Reservoir,1/15 Chenies St,3,u,450000,VB,hockingstuart,22-05-2016,11.2,3073,3,1,2,179,108,2002,Darebin,-37.7108,145.0289,Northern Metropolitan,21650
ID_5183,Reservoir,10 Gilbank St,3,h,921500,S,Nelson,22-05-2016,11.2,3073,3,2,1,527,177,1950,Darebin,-37.7238,144.9964,Northern Metropolitan,21650
ID_5184,Reservoir,2/10 Odowd St,2,t,490000,S,hockingstuart,22-05-2016,11.2,3073,3,1,1,126,91,2013,Darebin,-37.7186,145.0166,Northern Metropolitan,21650
ID_5185,Reservoir,13 Southernhay St,3,h,787000,S,Stockdale,22-05-2016,11.2,3073,3,1,1,563,118,1940,Darebin,-37.7258,145.0129,Northern Metropolitan,21650
ID_5186,Reservoir,8/99 Barton St,2,u,300000,VB,Love,22-08-2016,11.2,3073,2,1,1,0,55,2014,Darebin,-37.7112,144.9989,Northern Metropolitan,21650
ID_5187,Reservoir,9/99 Barton St,2,u,335000,S,Love,22-08-2016,11.2,3073,2,1,1,0,54,2012,Darebin,-37.7112,144.9989,Northern Metropolitan,21650
ID_5188,Reservoir,30 Boldrewood Pde,3,h,670500,S,Nelson,22-08-2016,11.2,3073,3,1,2,654,,,Darebin,-37.7229,145.0225,Northern Metropolitan,21650
ID_5189,Reservoir,89 Cheddar Rd,5,h,1050000,S,Ray,22-08-2016,11.2,3073,5,2,1,578,,,Darebin,-37.7061,145.0147,Northern Metropolitan,21650
